# Interpolated data from file: raw_data/random_driving_5.bag.csv
# Old header: # Exported rosbag data from bag: 4_20_18/random_driving_5.bag
# # Start rostime: 1524256654.70427
# # End rostime: 1524256706.59643
# # Message count: 16501 filtered, 17851 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1524256654.8654599,0.0000000,0.5200000,0.0000000,7.3000000,-0.4319105,2.0324000,1.7331317,-0.0000066,0.0000401,0.0001143,-0.0003560,0.0021738,0.0061104,0.0000406,0.0000000,0.0001143
1524256654.8737934,0.0000000,0.5200000,0.0000000,7.3783946,-0.4319102,2.0324000,1.7331326,-0.0000095,0.0000582,0.0001653,-0.0004993,0.0030488,0.0085030,0.0000590,0.0000000,0.0001653
1524256654.8821268,0.0000000,0.5200000,0.0000000,7.3379564,-0.4319095,2.0324000,1.7331344,-0.0000149,0.0000909,0.0002561,-0.0005627,0.0034354,0.0093972,0.0000921,0.0000000,0.0002561
1524256654.8904603,0.0000000,0.5200000,0.0000000,7.3000000,-0.4319086,2.0324000,1.7331369,-0.0000189,0.0001154,0.0003219,-0.0003881,0.0023691,0.0061725,0.0001170,0.0000000,0.0003219
1524256654.8987937,0.0000000,0.5200000,0.0000000,7.3280870,-0.4319076,2.0324000,1.7331398,-0.0000214,0.0001304,0.0003589,-0.0001971,0.0012030,0.0027297,0.0001321,0.0000000,0.0003589
1524256654.9071271,0.0000000,0.5200000,0.0000000,7.3900762,-0.4319064,2.0324000,1.7331429,-0.0000222,0.0001355,0.0003674,-0.0000143,0.0000868,-0.0004680,0.0001373,0.0000000,0.0003674
1524256654.9154606,0.0000000,0.5200000,0.0000000,7.3095598,-0.4319053,2.0324000,1.7331459,-0.0000216,0.0001318,0.0003511,0.0001403,-0.0008570,-0.0030513,0.0001336,0.0000000,0.0003511
1524256654.9237940,0.0000000,0.5200000,0.0000000,7.3764210,-0.4319042,2.0324000,1.7331487,-0.0000199,0.0001212,0.0003165,0.0002539,-0.0015501,-0.0048723,0.0001228,0.0000000,0.0003165
1524256654.9321275,0.0000000,0.5200000,0.0000000,7.3412060,-0.4319032,2.0324000,1.7331512,-0.0000174,0.0001060,0.0002699,0.0003217,-0.0019645,-0.0060085,0.0001074,0.0000000,0.0002699
1524256654.9404609,0.0000000,0.5200000,0.0000000,7.3000000,-0.4319024,2.0324000,1.7331532,-0.0000145,0.0000885,0.0002164,0.0003467,-0.0021169,-0.0066381,0.0000896,0.0000000,0.0002164
