# Interpolated data from file: data/4_30_18_exported/random_driving_nimh_2.bag.csv
# Old header: # Exported rosbag data from bag: 4_30_18/random_driving_nimh_2.bag
# # Start rostime: 1525076784.46029
# # End rostime: 1525076904.86989
# # Message count: 37396 filtered, 41863 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1525076784.6198499,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558660,0.7288000,0.3283932,0.0000624,0.0000231,0.0000155,0.0034486,0.0013073,0.0009211,0.0000665,0.0000017,0.0000155
1525076784.6281834,0.0000000,0.5200000,0.0000000,8.7825083,-1.5558654,0.7288001,0.3283933,0.0000912,0.0000340,0.0000232,0.0048936,0.0018869,0.0013824,0.0000973,0.0000028,0.0000232
1525076784.6365168,0.0000000,0.5200000,0.0000000,8.7347879,-1.5558643,0.7288001,0.3283936,0.0001440,0.0000545,0.0000386,0.0056590,0.0022946,0.0017778,0.0001539,0.0000052,0.0000386
1525076784.6448503,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558628,0.7288001,0.3283940,0.0001855,0.0000722,0.0000528,0.0041013,0.0019102,0.0014652,0.0001989,0.0000085,0.0000528
1525076784.6531837,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558610,0.7288002,0.3283945,0.0002124,0.0000864,0.0000630,0.0022095,0.0014519,0.0006971,0.0002289,0.0000133,0.0000630
1525076784.6615171,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558590,0.7288004,0.3283950,0.0002223,0.0000964,0.0000644,0.0001062,0.0009468,-0.0006909,0.0002415,0.0000196,0.0000644
1525076784.6698506,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558570,0.7288006,0.3283956,0.0002141,0.0001022,0.0000515,-0.0020496,0.0004406,-0.0027882,0.0002356,0.0000276,0.0000515
1525076784.6781840,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558551,0.7288008,0.3283959,0.0001882,0.0001038,0.0000180,-0.0040592,-0.0000297,-0.0055657,0.0002116,0.0000375,0.0000180
1525076784.6865175,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558535,0.7288012,0.3283959,0.0001465,0.0001017,-0.0000413,-0.0057233,-0.0004423,-0.0087844,0.0001714,0.0000490,-0.0000413
1525076784.6948509,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558522,0.7288016,0.3283952,0.0000928,0.0000964,-0.0001284,-0.0068412,-0.0007772,-0.0119727,0.0001189,0.0000613,-0.0001284
1525076784.7031844,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558515,0.7288022,0.3283937,0.0000324,0.0000887,-0.0002408,-0.0072422,-0.0010239,-0.0145376,0.0000593,0.0000735,-0.0002408
1525076784.7115178,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558513,0.7288029,0.3283912,-0.0000279,0.0000793,-0.0003707,-0.0068344,-0.0011871,-0.0158593,-0.0000009,0.0000841,-0.0003707
1525076784.7198513,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558515,0.7288036,0.3283875,-0.0000815,0.0000689,-0.0005052,-0.0056202,-0.0012800,-0.0153956,-0.0000549,0.0000915,-0.0005052
1525076784.7281847,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558522,0.7288044,0.3283828,-0.0001216,0.0000580,-0.0006273,-0.0036941,-0.0013147,-0.0128166,-0.0000964,0.0000941,-0.0006273
1525076784.7365181,0.0000000,0.5200000,0.0000000,8.7000000,-1.5558531,0.7288052,0.3283771,-0.0001430,0.0000470,-0.0007188,-0.0012908,-0.0013142,-0.0081829,-0.0001202,0.0000906,-0.0007188
1525076784.7448516,0.0000000,0.5200000,0.0000000,8.7452102,-1.5558542,0.7288059,0.3283708,-0.0001431,0.0000361,-0.0007637,0.0012532,-0.0013034,-0.0019453,-0.0001238,0.0000803,-0.0007637
1525076784.7531850,0.0000000,0.5200000,0.0000000,8.8000000,-1.5558552,0.7288065,0.3283644,-0.0001221,0.0000253,-0.0007512,0.0036011,-0.0012873,0.0051893,-0.0001075,0.0000633,-0.0007512
1525076784.7615185,0.0000000,0.5200000,0.0000000,8.8000000,-1.5558560,0.7288070,0.3283583,-0.0000831,0.0000146,-0.0006772,0.0054102,-0.0012717,0.0122477,-0.0000739,0.0000407,-0.0006772
1525076784.7698519,0.0000000,0.5200000,0.0000000,8.8000000,-1.5558564,0.7288072,0.3283531,-0.0000320,0.0000041,-0.0005471,0.0063964,-0.0012632,0.0181711,-0.0000289,0.0000142,-0.0005471
