# Interpolated data from file: /Users/coreywalsh/remote/racecar/bags/5_5_18_exported/longitudinal_force_data_2.bag.csv
# Old header: # Exported rosbag data from bag: ./5_5_18/longitudinal_force_data_2.bag
# # Start rostime: 1525545726.32838
# # End rostime: 1525545978.12993
# # Message count: 80517 filtered, 90138 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1525545776.9122701,27357.9076890,0.5370000,27570.0000000,7.6083609,0.5447415,1.6718096,4.6734468,0.8261719,0.0112352,0.0132995,47.9333498,0.6381463,0.7695263,-0.0209381,-0.8259829,0.0132995
1525545776.9206035,24887.6206180,0.5370000,27570.0000000,7.7825207,0.5445670,1.6649264,4.6735576,1.2256164,0.0165531,0.0197122,70.3409216,0.9235886,1.1273682,-0.0310398,-1.2253351,0.0197122
1525545776.9289370,4255.3808707,0.5370000,27570.0000000,7.8000000,0.5442242,1.6513873,4.6737753,1.9985206,0.0266284,0.0320890,89.0333285,1.1301658,1.4217586,-0.0505425,-1.9980588,0.0320890
1525545776.9372704,0.0000000,0.5370000,27475.1290276,7.9812821,0.5437247,1.6316254,4.6740924,2.7095052,0.0353892,0.0434082,80.5964361,0.9545131,1.2792124,-0.0683761,-2.7088735,0.0434082
1525545776.9456038,0.0000000,0.5370000,27030.3808689,8.1000000,0.5430846,1.6062395,4.6744988,3.3417945,0.0425369,0.0534092,70.5384245,0.7532340,1.1141578,-0.0840845,-3.3410073,0.0534092
1525545776.9539373,-3355.8714712,0.5370000,26271.3855287,8.1197540,0.5423233,1.5759420,4.6749826,3.8851457,0.0479431,0.0619775,59.6510065,0.5458790,0.9434786,-0.0973859,-3.8842208,0.0619775
1525545776.9622707,-13192.7979586,0.5370000,25407.7778958,8.2000000,0.5414615,1.5415024,4.6755317,4.3359779,0.0516349,0.0691338,48.6930985,0.3493709,0.7823101,-0.1081761,-4.3349358,0.0691338
1525545776.9706042,-16958.1684369,0.5370000,24761.6872104,8.2000000,0.5405203,1.5036930,4.6761348,4.6966973,0.0537660,0.0750160,38.3076675,0.1759548,0.6433296,-0.1165069,-4.6955599,0.0750160
1525545776.9789376,-17250.0000000,0.5370000,23873.5631671,8.1290974,0.5395197,1.4632431,4.6767820,4.9744391,0.0545675,0.0798560,28.9686434,0.0322715,0.5348159,-0.1225544,-4.9732285,0.0798560
1525545776.9872711,-17250.0000000,0.5370000,22743.8247508,8.0459668,0.5384777,1.4208059,4.6774657,5.1795080,0.0543038,0.0839296,20.9614037,-0.0800748,0.4606136,-0.1265777,-5.1782459,0.0839296
1525545776.9956045,-17250.0000000,0.5370000,21476.0149727,8.0000000,0.5374101,1.3769390,4.6781808,5.3237958,0.0532329,0.0875329,14.3933638,-0.1634171,0.4204046,-0.1288799,-5.3225018,0.0875329
1525545777.0039380,-17250.0000000,0.5370000,20209.2240008,8.0000000,0.5363297,1.3320975,4.6789246,5.4193974,0.0515802,0.0909363,9.2266040,-0.2224951,0.4097087,-0.1297715,-5.4180890,0.0909363
