# Interpolated data from file: /Users/coreywalsh/remote/racecar/bags/5_5_18_exported/longitudinal_force_data_2.bag.csv
# Old header: # Exported rosbag data from bag: ./5_5_18/longitudinal_force_data_2.bag
# # Start rostime: 1525545726.32838
# # End rostime: 1525545978.12993
# # Message count: 80517 filtered, 90138 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1525545765.2538195,-10446.6373474,0.5370000,-10282.0000000,8.0000000,0.6453087,4.5274132,1.4961148,-2.1818806,-0.0307930,-0.0135690,0.2361693,0.0023727,-0.0906512,-0.1320876,-2.1780964,-0.0135690
1525545765.2621529,-12732.5699133,0.5370000,-10282.0000000,7.9963481,0.6442075,4.5092709,1.4959985,-2.1806136,-0.0307792,-0.0143231,0.0530160,0.0002103,-0.0863477,-0.1322600,-2.1768166,-0.0143231
1525545765.2704864,-15219.1628581,0.5370000,-10282.0000000,7.9020768,0.6431044,4.4911329,1.4958761,-2.1809970,-0.0307895,-0.0150082,-0.1571943,-0.0033926,-0.0762678,-0.1325449,-2.1771834,-0.0150082
1525545765.2788198,-16916.0420563,0.5370000,-10597.3189527,7.9000000,0.6419984,4.4729845,1.4957484,-2.1832335,-0.0308357,-0.0155943,-0.3881275,-0.0082177,-0.0647886,-0.1329446,-2.1794002,-0.0155943
1525545765.2871532,-17250.0000000,0.5370000,-10961.1248823,7.8425199,0.6408886,4.4548096,1.4956162,-2.1874658,-0.0309264,-0.0160880,-0.6318215,-0.0137858,-0.0560750,-0.1334600,-2.1836097,-0.0160880
1525545765.2954867,-17250.0000000,0.5370000,-11250.2998274,7.8000000,0.6397741,4.4365910,1.4954802,-2.1937639,-0.0310655,-0.0165288,-0.8793590,-0.0196556,-0.0535439,-0.1340922,-2.1898823,-0.0165288
1525545765.3038201,-17250.0000000,0.5370000,-11443.0304050,7.8295315,0.6386537,4.4183116,1.4953407,-2.2021218,-0.0312540,-0.0169804,-1.1218638,-0.0254913,-0.0594737,-0.1348397,-2.1982118,-0.0169804
1525545765.3121536,-17250.0000000,0.5370000,-11695.8479732,7.9000000,0.6375267,4.3999542,1.4951972,-2.2124616,-0.0314903,-0.0175201,-1.3513129,-0.0309632,-0.0749657,-0.1357005,-2.2085206,-0.0175201
1525545765.3204870,-17250.0000000,0.5370000,-12094.2578899,7.9000000,0.6363921,4.3815029,1.4950487,-2.2246436,-0.0317701,-0.0182298,-1.5611996,-0.0359498,-0.0994568,-0.1366714,-2.2206687,-0.0182298
1525545765.3288205,-17250.0000000,0.5370000,-12458.0591776,7.9000000,0.6352489,4.3629430,1.4948934,-2.2384816,-0.0320895,-0.0191777,-1.7469426,-0.0405442,-0.1305541,-0.1377471,-2.2344698,-0.0191777
1525545765.3371539,-17250.0000000,0.5370000,-12767.9591688,7.8427548,0.6340963,4.3442617,1.4947291,-2.2537593,-0.0324458,-0.0204057,-1.9060113,-0.0448949,-0.1651378,-0.1389200,-2.2497078,-0.0204057
1525545765.3454874,-17250.0000000,0.5370000,-13037.1929449,7.8000000,0.6329335,4.3254479,1.4945533,-2.2702485,-0.0328377,-0.0219300,-2.0379375,-0.0491194,-0.1992327,-0.1401806,-2.2661544,-0.0219300
1525545765.3538208,-17250.0000000,0.5370000,-13267.0667051,7.8000000,0.6317599,4.3064925,1.4943636,-2.2877250,-0.0332645,-0.0237263,-2.1439627,-0.0532675,-0.2282243,-0.1415195,-2.2835858,-0.0237263
1525545765.3621542,-17250.0000000,0.5370000,-13454.3441643,7.8117276,0.6305749,4.2873881,1.4941579,-2.3059812,-0.0337255,-0.0257337,-2.2264450,-0.0571710,-0.2486778,-0.1429274,-2.3017946,-0.0257337
1525545765.3704877,-17250.0000000,0.5370000,-13597.2915824,7.8902701,0.6293778,4.2681292,1.4939347,-2.3248324,-0.0342173,-0.0278709,-2.2885368,-0.0604029,-0.2585842,-0.1443982,-2.3205960,-0.0278709
1525545765.3788211,-17250.0000000,0.5370000,-13798.8514886,7.9000000,0.6281682,4.2487115,1.4936933,-2.3441234,-0.0347322,-0.0300434,-2.3337718,-0.0624481,-0.2570468,-0.1459308,-2.3398344,-0.0300434
1525545765.3871546,-17250.0000000,0.5370000,-14030.6780380,7.9000000,0.6269456,4.2291320,1.4934340,-2.3637286,-0.0352581,-0.0321550,-2.3654594,-0.0626473,-0.2447624,-0.1475286,-2.3593837,-0.0321550
1525545765.3954880,-17250.0000000,0.5370000,-14256.6428023,7.8602079,0.6257094,4.2093885,1.4931574,-2.3835478,-0.0357764,-0.0341228,-2.3866291,-0.0602896,-0.2234282,-0.1492016,-2.3791425,-0.0341228
1525545765.4038215,-17250.0000000,0.5370000,-14456.2208206,7.8000000,0.6244589,4.1894796,1.4928653,-2.4035057,-0.0362629,-0.0358788,-2.3999137,-0.0548094,-0.1946769,-0.1509654,-2.3990340,-0.0358788
1525545765.4121549,-17250.0000000,0.5370000,-14612.3688445,7.8107474,0.6231933,4.1694046,1.4925595,-2.4235463,-0.0366898,-0.0373674,-2.4072930,-0.0458340,-0.1601253,-0.1528397,-2.4190004,-0.0373674
1525545765.4204884,-17250.0000000,0.5370000,-14736.1161893,7.8972840,0.6219116,4.1491629,1.4922425,-2.4436273,-0.0370268,-0.0385476,-2.4101511,-0.0333619,-0.1211697,-0.1548463,-2.4389973,-0.0385476
1525545765.4288218,-17250.0000000,0.5370000,-14867.4495220,7.8227579,0.6206126,4.1287546,1.4919170,-2.4637155,-0.0372459,-0.0393869,-2.4094769,-0.0178082,-0.0790319,-0.1570047,-2.4589898,-0.0393869
1525545765.4371552,-17250.0000000,0.5370000,-14984.5958783,7.8000000,0.6192949,4.1081798,1.4915860,-2.4837852,-0.0373237,-0.0398648,-2.4059524,-0.0000093,-0.0352501,-0.1593291,-2.4789507,-0.0398648
1525545765.4454887,-17250.0000000,0.5370000,-15095.6575747,7.8409600,0.6179571,4.0874388,1.4912526,-2.5038147,-0.0372460,-0.0399744,-2.4000457,0.0186317,0.0082174,-0.1618246,-2.4988574,-0.0399744
1525545765.4538221,-17250.0000000,0.5370000,-15209.0559493,7.9000000,0.6165978,4.0665322,1.4909198,-2.5237860,-0.0370131,-0.0397278,-2.3922389,0.0363046,0.0479575,-0.1644819,-2.5186924,-0.0397278
1525545765.4621556,-17250.0000000,0.5370000,-15329.3977156,7.9000000,0.6152157,4.0454606,1.4905905,-2.5436854,-0.0366410,-0.0391751,-2.3829591,0.0510325,0.0792629,-0.1672767,-2.5384437,-0.0391751
1525545765.4704890,-17250.0000000,0.5370000,-15502.1963860,7.9000000,0.6138099,4.0242248,1.4902669,-2.5635020,-0.0361626,-0.0384068,-2.3726413,0.0607836,0.0970750,-0.1701690,-2.5581033,-0.0384068
1525545765.4788225,-17250.0000000,0.5370000,-15634.0214773,7.8277629,0.6123796,4.0028255,1.4899503,-2.5832294,-0.0356279,-0.0375572,-2.3617878,0.0637661,0.0968198,-0.1731048,-2.5776691,-0.0375572
1525545765.4871559,-17250.0000000,0.5370000,-15714.3678545,7.8000000,0.6109248,3.9812636,1.4896409,-2.6028651,-0.0350998,-0.0367931,-2.3509069,0.0588947,0.0759226,-0.1760205,-2.5971437,-0.0367931
1525545765.4954894,-17250.0000000,0.5370000,-15748.7813683,7.8000000,0.6094459,3.9595398,1.4893371,-2.6224112,-0.0346463,-0.0362918,-2.3405032,0.0460342,0.0345969,-0.1788519,-2.6165345,-0.0362918
1525545765.5038228,-17250.0000000,0.5370000,-15757.2182664,7.8000000,0.6079439,3.9376547,1.4890360,-2.6418735,-0.0343326,-0.0362165,-2.3309063,0.0259804,-0.0232726,-0.1815419,-2.6358522,-0.0362165
1525545765.5121562,-17250.0000000,0.5370000,-15786.9528135,7.8000000,0.6064202,3.9156089,1.4887335,-2.6612596,-0.0342133,-0.0366797,-2.3222825,0.0005251,-0.0898207,-0.1840472,-2.6551083,-0.0366797
1525545765.5204897,-17250.0000000,0.5370000,-15858.8776698,7.8000000,0.6048765,3.8934029,1.4884247,-2.6805782,-0.0343238,-0.0377135,-2.3146939,-0.0275126,-0.1537279,-0.1863465,-2.6743135,-0.0377135
1525545765.5288231,-17250.0000000,0.5370000,-15953.5613405,7.8703115,0.6033144,3.8710370,1.4881050,-2.6998378,-0.0346719,-0.0392419,-2.3081362,-0.0547214,-0.2023099,-0.1884456,-2.6934763,-0.0392419
1525545765.5371566,-17250.0000000,0.5370000,-16089.4447348,7.9000000,0.6017357,3.8485116,1.4877707,-2.7190471,-0.0352358,-0.0410853,-2.3025043,-0.0776840,-0.2238348,-0.1903769,-2.7126031,-0.0410853
1525545765.5454900,-17250.0000000,0.5370000,-16215.6434557,7.8595232,0.6001415,3.8258270,1.4874202,-2.7382129,-0.0359666,-0.0429724,-2.2975565,-0.0933504,-0.2093078,-0.1921955,-2.7316963,-0.0429724
1525545765.5538235,-17250.0000000,0.5370000,-16299.2833987,7.8000000,0.5985324,3.8029834,1.4870545,-2.7573397,-0.0367917,-0.0445738,-2.2930307,-0.0994420,-0.1552458,-0.1939722,-2.7507546,-0.0445738
1525545765.5621569,-17250.0000000,0.5370000,-16373.1479712,7.8029594,0.5969086,3.7799811,1.4866773,-2.7764301,-0.0376240,-0.0455599,-2.2886200,-0.0948833,-0.0645510,-0.1957843,-2.7697740,-0.0455599
1525545765.5704904,-17250.0000000,0.5370000,-16377.3022178,7.8860444,0.5952694,3.7568205,1.4862951,-2.7954834,-0.0383731,-0.0456496,-2.2840196,-0.0801277,0.0533166,-0.1977045,-2.7887476,-0.0456496
1525545765.5788238,-17250.0000000,0.5370000,-16385.5816941,7.8310755,0.5936135,3.7335019,1.4859165,-2.8144971,-0.0389594,-0.0446713,-2.2789681,-0.0571272,0.1828903,-0.1997882,-2.8076674,-0.0446713
1525545765.5871572,-17250.0000000,0.5370000,-16391.5778392,7.8000000,0.5919396,3.7100260,1.4855506,-2.8334662,-0.0393252,-0.0426015,-2.2731708,-0.0290736,0.3051126,-0.2020660,-2.8265255,-0.0426015
1525545765.5954907,-17250.0000000,0.5370000,-16413.3893514,7.8380183,0.5902458,3.6863932,1.4852065,-2.8523833,-0.0394440,-0.0395860,-2.2664919,-0.0000311,0.3998727,-0.2045376,-2.8453138,-0.0395860
1525545765.6038241,-17250.0000000,0.5370000,-16464.7369701,7.8756334,0.5885306,3.6626041,1.4848908,-2.8712411,-0.0393257,-0.0359369,-2.2590729,0.0256417,0.4499835,-0.2071714,-2.8640272,-0.0359369
1525545765.6121576,-17250.0000000,0.5370000,-16525.1138574,7.8010940,0.5867929,3.6386594,1.4846075,-2.8900345,-0.0390166,-0.0320863,-2.2511674,0.0439019,0.4440621,-0.2099086,-2.8826654,-0.0320863
1525545765.6204910,-17250.0000000,0.5370000,-16574.0080754,7.8000000,0.5850321,3.6145597,1.4843561,-2.9087605,-0.0385940,-0.0285359,-2.2431632,0.0516772,0.3780945,-0.2126711,-2.9012322,-0.0285359
1525545765.6288245,-17250.0000000,0.5370000,-16625.6396458,7.8000000,0.5832484,3.5903055,1.4841319,-2.9274205,-0.0381553,-0.0257847,-2.2355792,0.0473020,0.2567630,-0.2153736,-2.9197365,-0.0257847
1525545765.6371579,-17250.0000000,0.5370000,-16669.1462662,7.8000000,0.5814426,3.5658974,1.4839263,-2.9460202,-0.0378057,-0.0242565,-2.2289124,0.0308176,0.0936458,-0.2179359,-2.9381913,-0.0242565
1525545765.6454914,-17250.0000000,0.5370000,-16703.2229821,7.8000000,0.5796161,3.5413357,1.4837276,-2.9645691,-0.0376417,-0.0242240,-2.2235057,0.0041646,-0.0901492,-0.2202960,-2.9566123,-0.0242240
1525545765.6538248,-17250.0000000,0.5370000,-16724.2173619,7.8000000,0.5777710,3.5166205,1.4835226,-2.9830786,-0.0377362,-0.0257590,-2.2193802,-0.0291382,-0.2699057,-0.2224214,-2.9750144,-0.0257590
1525545765.6621583,-17250.0000000,0.5370000,-16730.0387949,7.8000000,0.5759091,3.4917521,1.4832983,-3.0015587,-0.0381273,-0.0287224,-2.2162147,-0.0646134,-0.4209381,-0.2243140,-2.9934081,-0.0287224
1525545765.6704917,-17250.0000000,0.5370000,-16731.7552484,7.8000000,0.5740324,3.4667304,1.4830439,-3.0200155,-0.0388131,-0.0327746,-2.2134114,-0.0973261,-0.5214510,-0.2260099,-3.0117968,-0.0327746
1525545765.6788251,-17250.0000000,0.5370000,-16748.9799882,7.8000000,0.5721423,3.4415555,1.4827521,-3.0384489,-0.0397494,-0.0374133,-2.2101335,-0.1225502,-0.5565584,-0.2275770,-3.0301750,-0.0374133
1525545765.6871586,-17250.0000000,0.5370000,-16781.8220600,7.8000000,0.5702394,3.4162275,1.4824203,-3.0568511,-0.0408556,-0.0420506,-2.2054758,-0.1366960,-0.5209656,-0.2291045,-3.0485273,-0.0420506
1525545765.6954920,-17250.0000000,0.5370000,-16806.1013488,7.8000000,0.5683239,3.3907467,1.4820512,-3.0752069,-0.0420277,-0.0460960,-2.1987095,-0.1378266,-0.4193837,-0.2306891,-3.0668300,-0.0460960
1525545765.7038255,-17250.0000000,0.5370000,-16820.8554090,7.8000000,0.5663946,3.3651136,1.4816521,-3.0934962,-0.0431527,-0.0490403,-2.1893661,-0.1259254,-0.2666532,-0.2324209,-3.0850546,-0.0490403
1525545765.7121589,-17250.0000000,0.5370000,-16855.2382860,7.8090315,0.5644502,3.3393291,1.4812339,-3.1116963,-0.0441265,-0.0505402,-2.1773747,-0.1029144,-0.0860232,-0.2343691,-3.1031713,-0.0505402
1525545765.7204924,-17250.0000000,0.5370000,-16899.3785490,7.8851354,0.5624885,3.3133941,1.4808097,-3.1297858,-0.0448680,-0.0504740,-2.1631769,-0.0724131,0.0942359,-0.2365724,-3.1211546,-0.0504740
1525545765.7288258,-17250.0000000,0.5370000,-16912.6019821,7.9000000,0.5605073,3.2873099,1.4803927,-3.1477493,-0.0453334,-0.0489696,-2.1475472,-0.0392990,0.2450835,-0.2390324,-3.1389877,-0.0489696
1525545765.7371593,-17250.0000000,0.5370000,-16923.4601384,7.9000000,0.5585046,3.2610777,1.4799936,-3.1655783,-0.0455230,-0.0463893,-2.1315568,-0.0088178,0.3415862,-0.2417130,-3.1566649,-0.0463893
1525545765.7454927,-17250.0000000,0.5370000,-16935.3819790,7.9000000,0.5564788,3.2346988,1.4796195,-3.1832752,-0.0454803,-0.0432765,-2.1163956,0.0142137,0.3665644,-0.2445476,-3.1741937,-0.0432765
1525545765.7538261,-17250.0000000,0.5370000,-16945.1628982,7.8756700,0.5544288,3.2081744,1.4792723,-3.2008515,-0.0452861,-0.0402799,-2.1030907,0.0261182,0.3139646,-0.2474495,-3.1915937,-0.0402799
1525545765.7621596,-17250.0000000,0.5370000,-16954.9758557,7.8001857,0.5523546,3.1815056,1.4789482,-3.2183267,-0.0450450,-0.0380438,-2.0924268,0.0249886,0.1908560,-0.2503268,-3.2088927,-0.0380438
1525545765.7704930,-17250.0000000,0.5370000,-16980.9259073,7.8836320,0.5502567,3.1546929,1.4786382,-3.2357253,-0.0448696,-0.0370990,-2.0848067,0.0109269,0.0161952,-0.2530972,-3.2261236,-0.0370990
1525545765.7788265,-17250.0000000,0.5370000,-16988.7655401,7.8308615,0.5481363,3.1277368,1.4783298,-3.2530735,-0.0448629,-0.0377739,-2.0802644,-0.0139416,-0.1820598,-0.2557005,-3.2433188,-0.0377739
1525545765.7871599,-17250.0000000,0.5370000,-17022.6180118,7.8000000,0.5459950,3.1006376,1.4780087,-3.2703964,-0.0451020,-0.0401333,-2.0784802,-0.0458044,-0.3711357,-0.2581092,-3.2605071,-0.0401333
1525545765.7954934,-17250.0000000,0.5370000,-17078.4054724,7.8000000,0.5438345,3.0733951,1.4776610,-3.2877148,-0.0456263,-0.0439595,-2.0788685,-0.0797826,-0.5191231,-0.2603315,-3.2777093,-0.0439595
1525545765.8038268,-17250.0000000,0.5370000,-17132.3662717,7.8297028,0.5416562,3.0460091,1.4772760,-3.3050442,-0.0464317,-0.0487854,-2.0807351,-0.1107342,-0.6006240,-0.2624097,-3.2949377,-0.0487854
1525545765.8121603,-17250.0000000,0.5370000,-17164.7808656,7.8869856,0.5394610,3.0184794,1.4768479,-3.3223937,-0.0474719,-0.0539699,-2.0833662,-0.1340926,-0.6012388,-0.2644123,-3.3121956,-0.0539699
1525545765.8204937,-17250.0000000,0.5370000,-17169.3305565,7.8111574,0.5372493,2.9908058,1.4763765,-3.3397670,-0.0486665,-0.0588060,-2.0861537,-0.1464248,-0.5205579,-0.2664221,-3.3294791,-0.0588060
1525545765.8288271,-17250.0000000,0.5370000,-17173.4635405,7.8000000,0.5350206,2.9629881,1.4758678,-3.3571630,-0.0499123,-0.0626458,-2.0885920,-0.1460053,-0.3717999,-0.2685246,-3.3467789,-0.0626458
1525545765.8371606,-17250.0000000,0.5370000,-17176.5327298,7.8000000,0.5327739,2.9350262,1.4753324,-3.3745768,-0.0511000,-0.0650027,-2.0903005,-0.1331708,-0.1790542,-0.2707939,-3.3640824,-0.0650027
1525545765.8454940,-17250.0000000,0.5370000,-17180.3269755,7.8332425,0.5305074,2.9069201,1.4747844,-3.3920013,-0.0521318,-0.0656301,-2.0909724,-0.1100558,0.0268168,-0.2732808,-3.3813767,-0.0656301
1525545765.8538275,-17250.0000000,0.5370000,-17186.7461378,7.8825386,0.5282192,2.8786699,1.4742386,-3.4094264,-0.0529342,-0.0645557,-2.0902366,-0.0802436,0.2136909,-0.2760076,-3.3986483,-0.0645557
1525545765.8621609,-17250.0000000,0.5370000,-17195.0888249,7.8088825,0.5259073,2.8502759,1.4737085,-3.4268386,-0.0534692,-0.0620686,-2.0877050,-0.0483719,0.3535750,-0.2789646,-3.4158835,-0.0620686
1525545765.8704944,-17250.0000000,0.5370000,-17195.8512750,7.8851275,0.5235698,2.8217385,1.4732041,-3.4442215,-0.0537404,-0.0586628,-2.0828801,-0.0192432,0.4273740,-0.2821112,-3.4330690,-0.0586628
1525545765.8788278,-17250.0000000,0.5370000,-17235.4187979,7.9000000,0.5212054,2.7930581,1.4727308,-3.4615533,-0.0537899,-0.0549457,-2.0752235,0.0029754,0.4274175,-0.2853839,-3.4501884,-0.0549457
1525545765.8871613,-17250.0000000,0.5370000,-17257.9477259,7.9000000,0.5188134,2.7642354,1.4722883,-3.4788085,-0.0536908,-0.0515392,-2.0642605,0.0151305,0.3578677,-0.2887059,-3.4672237,-0.0515392
1525545765.8954947,-17250.0000000,0.5370000,-17261.3580862,7.9000000,0.5163936,2.7352710,1.4718718,-3.4959576,-0.0535377,-0.0489812,-2.0495789,0.0156014,0.2335143,-0.2919963,-3.4841533,-0.0489812
1525545765.9038281,-17250.0000000,0.5370000,-17263.0976158,7.9000000,0.5139468,2.7061661,1.4714720,-3.5129682,-0.0534308,-0.0476473,-2.0310182,0.0045833,0.0767763,-0.2951823,-3.5009524,-0.0476473
1525545765.9121616,-17250.0000000,0.5370000,-17267.1462382,7.9000000,0.5114739,2.6769218,1.4710776,-3.5298079,-0.0534613,-0.0477016,-2.0087664,-0.0160518,-0.0859795,-0.2982090,-3.5175948,-0.0477016
1525545765.9204950,-17250.0000000,0.5370000,-17274.7775643,7.9000000,0.5089766,2.6475396,1.4706770,-3.5464476,-0.0536983,-0.0490803,-1.9833943,-0.0430416,-0.2285849,-0.3010457,-3.5340551,-0.0490803
1525545765.9288285,-17250.0000000,0.5370000,-17282.2923901,7.9000000,0.5064565,2.6180209,1.4702596,-3.5628645,-0.0541787,-0.0515113,-1.9557918,-0.0723033,-0.3287086,-0.3036903,-3.5503114,-0.0515113
1525545765.9371619,-17250.0000000,0.5370000,-17300.3263253,7.9000000,0.5039151,2.5883677,1.4698184,-3.5790441,-0.0549034,-0.0545587,-1.9271692,-0.0994571,-0.3710255,-0.3061667,-3.5663473,-0.0545587
1525545765.9454954,-17250.0000000,0.5370000,-17314.0000000,7.9000000,0.5013537,2.5585818,1.4693503,-3.5949840,-0.0558363,-0.0576951,-1.8989445,-0.1203784,-0.3489773,-0.3085223,-3.5821560,-0.0576951
1525545765.9538288,-17250.0000000,0.5370000,-17316.9396012,7.9000000,0.4987731,2.5286651,1.4688569,-3.6106932,-0.0569097,-0.0603750,-1.8724185,-0.1318293,-0.2649361,-0.3108207,-3.5977402,-0.0603750
1525545765.9621623,-17250.0000000,0.5370000,-17331.5718017,7.9000000,0.4961734,2.4986195,1.4683441,-3.6261909,-0.0580335,-0.0621107,-1.8486096,-0.1318428,-0.1299254,-0.3131327,-3.6131118,-0.0621107
1525545765.9704957,-17250.0000000,0.5370000,-17383.4991973,7.9000000,0.4935542,2.4684466,1.4678217,-3.6415034,-0.0591071,-0.0625405,-1.8280878,-0.1200272,0.0379178,-0.3155262,-3.6282894,-0.0625405
1525545765.9788291,-17250.0000000,0.5370000,-17410.2843189,7.8296757,0.4909146,2.4381480,1.4673017,-3.6566591,-0.0600339,-0.0614787,-1.8108567,-0.0975892,0.2159269,-0.3180565,-3.6432952,-0.0614787
