# Interpolated data from file: raw_data/random_driving_3.bag.csv
# Old header: # Exported rosbag data from bag: 4_20_18/random_driving_3.bag
# # Start rostime: 1524255206.68345
# # End rostime: 1524255340.69880
# # Message count: 41221 filtered, 45099 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1524255207.3645604,0.0000000,0.5200000,0.0000000,8.6738114,-0.2974128,-2.0042079,1.5060050,0.0001859,-0.0001596,0.0002050,-0.0000015,0.0046167,0.0049449,-0.0001472,-0.0001959,0.0002050
1524255207.3728938,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974139,-2.0042096,1.5060069,0.0001837,-0.0001122,0.0002208,-0.0002573,0.0065507,-0.0007197,-0.0001001,-0.0001906,0.0002208
1524255207.3812273,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974145,-2.0042111,1.5060087,0.0001816,-0.0000504,0.0001930,0.0000217,0.0079463,-0.0052434,-0.0000386,-0.0001845,0.0001930
1524255207.3895607,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974145,-2.0042126,1.5060101,0.0001841,0.0000202,0.0001335,0.0006997,0.0085880,-0.0081771,0.0000321,-0.0001824,0.0001335
1524255207.3978941,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974140,-2.0042142,1.5060109,0.0001933,0.0000927,0.0000567,0.0015206,0.0083534,-0.0093673,0.0001050,-0.0001869,0.0000567
1524255207.4062276,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974128,-2.0042157,1.5060111,0.0002094,0.0001594,-0.0000227,0.0022233,0.0072301,-0.0089485,0.0001726,-0.0001986,-0.0000227
1524255207.4145610,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974111,-2.0042175,1.5060105,0.0002304,0.0002132,-0.0000924,0.0025778,0.0053480,-0.0071827,0.0002277,-0.0002161,-0.0000924
1524255207.4228945,0.0000000,0.5200000,0.0000000,8.6105512,-0.2974090,-2.0042193,1.5060095,0.0002524,0.0002485,-0.0001424,0.0024169,0.0029136,-0.0043703,0.0002644,-0.0002357,-0.0001424
1524255207.4312279,0.0000000,0.5200000,0.0000000,8.6998697,-0.2974067,-2.0042214,1.5060082,0.0002706,0.0002618,-0.0001653,0.0017276,0.0001906,-0.0009362,0.0002787,-0.0002531,-0.0001653
1524255207.4395614,0.0000000,0.5200000,0.0000000,8.7000000,-0.2974044,-2.0042236,1.5060068,0.0002812,0.0002517,-0.0001580,0.0006539,-0.0025157,0.0026660,0.0002694,-0.0002643,-0.0001580
1524255207.4478948,0.0000000,0.5200000,0.0000000,8.6396960,-0.2974022,-2.0042258,1.5060055,0.0002815,0.0002198,-0.0001208,-0.0005828,-0.0049414,0.0060204,0.0002376,-0.0002667,-0.0001208
1524255207.4562283,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974004,-2.0042280,1.5060047,0.0002714,0.0001694,-0.0000576,-0.0017211,-0.0068895,0.0086834,0.0001866,-0.0002599,-0.0000576
1524255207.4645617,0.0000000,0.5200000,0.0000000,8.6000000,-0.2973991,-2.0042301,1.5060046,0.0002529,0.0001050,0.0000239,-0.0025169,-0.0082203,0.0102774,0.0001212,-0.0002455,0.0000239
1524255207.4728951,0.0000000,0.5200000,0.0000000,8.6000000,-0.2973984,-2.0042321,1.5060051,0.0002295,0.0000324,0.0001137,-0.0028278,-0.0088687,0.0106118,0.0000472,-0.0002269,0.0001137
1524255207.4812286,0.0000000,0.5200000,0.0000000,8.6000000,-0.2973983,-2.0042339,1.5060065,0.0002057,-0.0000428,0.0002008,-0.0026323,-0.0088495,0.0096915,-0.0000294,-0.0002081,0.0002008
1524255207.4895620,0.0000000,0.5200000,0.0000000,8.6000000,-0.2973989,-2.0042356,1.5060085,0.0001856,-0.0001151,0.0002752,-0.0020316,-0.0082369,0.0076493,-0.0001029,-0.0001927,0.0002752
1524255207.4978955,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974000,-2.0042371,1.5060111,0.0001719,-0.0001801,0.0003283,-0.0012551,-0.0071287,0.0047654,-0.0001686,-0.0001832,0.0003283
1524255207.5062289,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974017,-2.0042386,1.5060140,0.0001647,-0.0002339,0.0003546,-0.0005851,-0.0056549,0.0015149,-0.0002228,-0.0001795,0.0003546
1524255207.5145624,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974037,-2.0042401,1.5060170,0.0001621,-0.0002743,0.0003535,-0.0002671,-0.0039485,-0.0015893,-0.0002633,-0.0001795,0.0003535
1524255207.5228958,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974061,-2.0042416,1.5060199,0.0001603,-0.0002998,0.0003281,-0.0004749,-0.0021063,-0.0041003,-0.0002887,-0.0001793,0.0003281
1524255207.5312293,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974085,-2.0042431,1.5060224,0.0001542,-0.0003094,0.0002852,-0.0012667,-0.0002399,-0.0057282,-0.0002988,-0.0001739,0.0002852
1524255207.5395627,0.0000000,0.5200000,0.0000000,8.6830236,-0.2974110,-2.0042445,1.5060246,0.0001391,-0.0003037,0.0002326,-0.0025355,0.0015262,-0.0064028,-0.0002941,-0.0001585,0.0002326
1524255207.5478961,0.0000000,0.5200000,0.0000000,8.6382550,-0.2974134,-2.0042457,1.5060263,0.0001119,-0.0002840,0.0001785,-0.0040118,0.0031162,-0.0061952,-0.0002762,-0.0001301,0.0001785
1524255207.5562296,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974156,-2.0042467,1.5060276,0.0000723,-0.0002518,0.0001294,-0.0053467,0.0044417,-0.0053902,-0.0002466,-0.0000884,0.0001294
1524255207.5645630,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974176,-2.0042472,1.5060285,0.0000228,-0.0002100,0.0000886,-0.0062036,0.0053737,-0.0044169,-0.0002080,-0.0000364,0.0000886
1524255207.5728965,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974191,-2.0042473,1.5060291,-0.0000311,-0.0001623,0.0000558,-0.0062978,0.0058230,-0.0036703,-0.0001639,0.0000205,0.0000558
1524255207.5812299,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974203,-2.0042469,1.5060294,-0.0000821,-0.0001129,0.0000274,-0.0054692,0.0057443,-0.0034277,-0.0001180,0.0000747,0.0000274
1524255207.5895634,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974211,-2.0042460,1.5060295,-0.0001223,-0.0000665,-0.0000014,-0.0037450,0.0051460,-0.0038110,-0.0000743,0.0001177,-0.0000014
1524255207.5978968,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974215,-2.0042449,1.5060294,-0.0001446,-0.0000272,-0.0000361,-0.0013123,0.0041093,-0.0047684,-0.0000364,0.0001425,-0.0000361
1524255207.6062303,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974217,-2.0042437,1.5060289,-0.0001441,0.0000020,-0.0000808,0.0015088,0.0027687,-0.0060083,-0.0000074,0.0001440,-0.0000808
1524255207.6145637,0.0000000,0.5200000,0.0000000,8.6000000,-0.2974216,-2.0042425,1.5060280,-0.0001194,0.0000190,-0.0001362,0.0043478,0.0013152,-0.0071194,0.0000112,0.0001204,-0.0001362
