# Interpolated data from file: /Users/coreywalsh/remote/racecar/bags/5_5_18_exported/longitudinal_force_data_2.bag.csv
# Old header: # Exported rosbag data from bag: ./5_5_18/longitudinal_force_data_2.bag
# # Start rostime: 1525545726.32838
# # End rostime: 1525545978.12993
# # Message count: 80517 filtered, 90138 total
# 
# # time,command_rpm,command_servo,sensed_rpm,sensed_voltage,mocap_x,mocap_y,mocap_theta
# 
# time,command_rpm,command_servo,sensed_rpm,sensed_voltage,x,y,theta,dx,dy,dtheta,ddx,ddy,ddtheta,world_dx,world_dy,world_dtheta
1525545726.4919701,0.0000000,0.5370000,0.0000000,8.1000000,1.4774022,-0.6002000,-0.0232331,0.0000278,0.0000006,0.0000948,0.0016180,0.0000376,0.0042519,0.0000278,0.0000000,0.0000948
1525545726.5003035,0.0000000,0.5370000,0.0000000,8.1000000,1.4774025,-0.6002000,-0.0232323,0.0000413,0.0000010,0.0001302,0.0023741,0.0000552,0.0051364,0.0000413,0.0000000,0.0001302
1525545726.5086370,0.0000000,0.5370000,0.0000000,8.1000000,1.4774029,-0.6002000,-0.0232309,0.0000674,0.0000016,0.0001804,0.0029916,0.0000695,0.0032426,0.0000674,0.0000000,0.0001804
1525545726.5169704,0.0000000,0.5370000,0.0000000,8.1000000,1.4774036,-0.6002000,-0.0232293,0.0000911,0.0000021,0.0001843,0.0026488,0.0000615,-0.0026171,0.0000912,0.0000000,0.0001843
1525545726.5253038,0.0000000,0.5370000,0.0000000,8.1000000,1.4774044,-0.6002000,-0.0232279,0.0001115,0.0000026,0.0001368,0.0021646,0.0000557,-0.0084378,0.0001115,0.0000000,0.0001368
1525545726.5336373,0.0000000,0.5370000,0.0000000,8.1000000,1.4774054,-0.6002000,-0.0232270,0.0001272,0.0000030,0.0000437,0.0015337,0.0000501,-0.0130202,0.0001273,0.0000001,0.0000437
1525545726.5419707,0.0000000,0.5370000,0.0000000,8.1000000,1.4774066,-0.6002000,-0.0232271,0.0001371,0.0000034,-0.0000802,0.0007699,0.0000356,-0.0154999,0.0001371,0.0000002,-0.0000802
1525545726.5503042,0.0000000,0.5370000,0.0000000,8.1000000,1.4774077,-0.6002000,-0.0232284,0.0001400,0.0000036,-0.0002147,-0.0000876,0.0000241,-0.0154861,0.0001401,0.0000004,-0.0002147
1525545726.5586376,0.0000000,0.5370000,0.0000000,8.1000000,1.4774089,-0.6002000,-0.0232307,0.0001356,0.0000038,-0.0003383,-0.0009682,0.0000334,-0.0131105,0.0001357,0.0000007,-0.0003383
1525545726.5669711,0.0000000,0.5370000,0.0000000,8.1000000,1.4774100,-0.6002000,-0.0232340,0.0001239,0.0000042,-0.0004332,-0.0018069,0.0000607,-0.0089811,0.0001240,0.0000013,-0.0004332
1525545726.5753045,0.0000000,0.5370000,0.0000000,8.1000000,1.4774110,-0.6002000,-0.0232379,0.0001055,0.0000048,-0.0004880,-0.0025443,0.0001025,-0.0040222,0.0001056,0.0000024,-0.0004880
1525545726.5836380,0.0000000,0.5370000,0.0000000,8.1000000,1.4774118,-0.6001999,-0.0232421,0.0000815,0.0000059,-0.0005002,-0.0031132,0.0001796,0.0007042,0.0000816,0.0000040,-0.0005002
1525545726.5919714,0.0000000,0.5370000,0.0000000,8.1000000,1.4774123,-0.6001999,-0.0232463,0.0000536,0.0000078,-0.0004762,-0.0034615,0.0003097,0.0043095,0.0000538,0.0000066,-0.0004762
1525545726.6003048,0.0000000,0.5370000,0.0000000,8.1000000,1.4774127,-0.6001998,-0.0232501,0.0000238,0.0000111,-0.0004284,-0.0035626,0.0004953,0.0062825,0.0000241,0.0000105,-0.0004284
1525545726.6086383,0.0000000,0.5370000,0.0000000,8.1000000,1.4774127,-0.6001997,-0.0232534,-0.0000058,0.0000161,-0.0003715,-0.0034074,0.0007402,0.0065814,-0.0000054,0.0000162,-0.0003715
1525545726.6169717,0.0000000,0.5370000,0.0000000,8.1000000,1.4774126,-0.6001996,-0.0232563,-0.0000330,0.0000234,-0.0003187,-0.0030146,0.0010489,0.0056380,-0.0000324,0.0000242,-0.0003187
1525545726.6253052,0.0000000,0.5370000,0.0000000,8.1000000,1.4774122,-0.6001993,-0.0232587,-0.0000560,0.0000336,-0.0002776,-0.0024320,0.0014059,0.0041581,-0.0000552,0.0000349,-0.0002776
1525545726.6336386,0.0000000,0.5370000,0.0000000,8.1000000,1.4774116,-0.6001990,-0.0232609,-0.0000735,0.0000468,-0.0002494,-0.0017249,0.0017742,0.0029267,-0.0000724,0.0000485,-0.0002494
1525545726.6419721,0.0000000,0.5370000,0.0000000,8.1000000,1.4774110,-0.6001985,-0.0232629,-0.0000848,0.0000631,-0.0002288,-0.0009730,0.0021212,0.0026426,-0.0000833,0.0000651,-0.0002288
1525545726.6503055,0.0000000,0.5370000,0.0000000,8.1000000,1.4774103,-0.6001979,-0.0232647,-0.0000897,0.0000822,-0.0002054,-0.0002589,0.0024007,0.0037006,-0.0000878,0.0000843,-0.0002054
1525545726.6586390,0.0000000,0.5370000,0.0000000,8.1000000,1.4774095,-0.6001971,-0.0232663,-0.0000891,0.0001031,-0.0001671,0.0003450,0.0025459,0.0060443,-0.0000866,0.0001052,-0.0001671
1525545726.6669724,0.0000000,0.5370000,0.0000000,8.1000000,1.4774088,-0.6001961,-0.0232675,-0.0000840,0.0001246,-0.0001046,0.0007895,0.0024979,0.0091321,-0.0000811,0.0001265,-0.0001046
1525545726.6753058,0.0000000,0.5370000,0.0000000,8.1000000,1.4774082,-0.6001950,-0.0232680,-0.0000759,0.0001448,-0.0000149,0.0010564,0.0022156,0.0121061,-0.0000725,0.0001465,-0.0000149
1525545726.6836393,0.0000000,0.5370000,0.0000000,8.1000000,1.4774076,-0.6001937,-0.0232677,-0.0000664,0.0001615,0.0000972,0.0011597,0.0016829,0.0140719,-0.0000626,0.0001630,0.0000972
1525545726.6919727,0.0000000,0.5370000,0.0000000,8.1000000,1.4774071,-0.6001923,-0.0232664,-0.0000566,0.0001728,0.0002196,0.0011375,0.0009189,0.0142745,-0.0000525,0.0001741,0.0002196
1525545726.7003062,0.0000000,0.5370000,0.0000000,8.1000000,1.4774067,-0.6001908,-0.0232641,-0.0000474,0.0001769,0.0003351,0.0010438,-0.0000191,0.0123520,-0.0000433,0.0001779,0.0003351
1525545726.7086396,0.0000000,0.5370000,0.0000000,8.1000000,1.4774064,-0.6001893,-0.0232608,-0.0000392,0.0001725,0.0004255,0.0009188,-0.0010411,0.0083980,-0.0000352,0.0001734,0.0004255
1525545726.7169731,0.0000000,0.5370000,0.0000000,8.1000000,1.4774061,-0.6001879,-0.0232570,-0.0000321,0.0001595,0.0004750,0.0007781,-0.0020380,0.0029447,-0.0000284,0.0001602,0.0004750
1525545726.7253065,0.0000000,0.5370000,0.0000000,8.1000000,1.4774059,-0.6001867,-0.0232529,-0.0000262,0.0001385,0.0004746,0.0006352,-0.0028994,-0.0029916,-0.0000230,0.0001391,0.0004746
1525545726.7336400,0.0000000,0.5370000,0.0000000,8.1000000,1.4774058,-0.6001856,-0.0232491,-0.0000215,0.0001112,0.0004252,0.0004883,-0.0035298,-0.0082910,-0.0000189,0.0001117,0.0004252
1525545726.7419734,0.0000000,0.5370000,0.0000000,8.1000000,1.4774056,-0.6001848,-0.0232458,-0.0000181,0.0000797,0.0003364,0.0003194,-0.0038734,-0.0120259,-0.0000162,0.0000801,0.0003364
1525545726.7503068,0.0000000,0.5370000,0.0000000,8.1000000,1.4774055,-0.6001843,-0.0232435,-0.0000162,0.0000466,0.0002247,0.0001259,-0.0039355,-0.0135307,-0.0000151,0.0000470,0.0002247
1525545726.7586403,0.0000000,0.5370000,0.0000000,8.1000000,1.4774054,-0.6001840,-0.0232421,-0.0000160,0.0000141,0.0001109,-0.0000641,-0.0037531,-0.0126370,-0.0000157,0.0000145,0.0001109
1525545726.7669737,0.0000000,0.5370000,0.0000000,8.1000000,1.4774052,-0.6001840,-0.0232416,-0.0000173,-0.0000159,0.0000141,-0.0002049,-0.0033760,-0.0097930,-0.0000176,-0.0000155,0.0000141
1525545726.7753072,0.0000000,0.5370000,0.0000000,8.1000000,1.4774051,-0.6001843,-0.0232419,-0.0000194,-0.0000421,-0.0000524,-0.0002576,-0.0028804,-0.0058614,-0.0000204,-0.0000417,-0.0000524
1525545726.7836406,0.0000000,0.5370000,0.0000000,8.1000000,1.4774049,-0.6001847,-0.0232425,-0.0000215,-0.0000639,-0.0000836,-0.0001790,-0.0023398,-0.0018655,-0.0000230,-0.0000634,-0.0000836
1525545726.7919741,0.0000000,0.5370000,0.0000000,8.1000000,1.4774047,-0.6001853,-0.0232432,-0.0000224,-0.0000811,-0.0000834,0.0000600,-0.0017916,0.0011714,-0.0000243,-0.0000806,-0.0000834
1525545726.8003075,0.0000000,0.5370000,0.0000000,8.1000000,1.4774045,-0.6001861,-0.0232439,-0.0000205,-0.0000938,-0.0000640,0.0004377,-0.0012378,0.0025505,-0.0000227,-0.0000933,-0.0000640
1525545726.8086410,0.0000000,0.5370000,0.0000000,8.1000000,1.4774043,-0.6001869,-0.0232443,-0.0000151,-0.0001018,-0.0000409,0.0009048,-0.0006533,0.0021250,-0.0000174,-0.0001014,-0.0000409
1525545726.8169744,0.0000000,0.5370000,0.0000000,8.1000000,1.4774042,-0.6001877,-0.0232446,-0.0000055,-0.0001047,-0.0000286,0.0013761,0.0000043,0.0002354,-0.0000079,-0.0001045,-0.0000286
1525545726.8253078,0.0000000,0.5370000,0.0000000,8.1000000,1.4774042,-0.6001886,-0.0232448,0.0000078,-0.0001017,-0.0000370,0.0017284,0.0007591,-0.0023826,0.0000055,-0.0001019,-0.0000370
1525545726.8336413,0.0000000,0.5370000,0.0000000,8.1000000,1.4774043,-0.6001894,-0.0232452,0.0000233,-0.0000920,-0.0000683,0.0018780,0.0016028,-0.0047652,0.0000212,-0.0000925,-0.0000683
1525545726.8419747,0.0000000,0.5370000,0.0000000,8.1000000,1.4774045,-0.6001902,-0.0232459,0.0000391,-0.0000750,-0.0001164,0.0017796,0.0025000,-0.0059576,0.0000374,-0.0000759,-0.0001164
1525545726.8503082,0.0000000,0.5370000,0.0000000,8.1000000,1.4774049,-0.6001907,-0.0232471,0.0000530,-0.0000504,-0.0001676,0.0014079,0.0033587,-0.0053512,0.0000518,-0.0000516,-0.0001676
1525545726.8586416,0.0000000,0.5370000,0.0000000,8.1000000,1.4774054,-0.6001910,-0.0232487,0.0000626,-0.0000190,-0.0002056,0.0007946,0.0040511,-0.0029711,0.0000622,-0.0000205,-0.0002056
1525545726.8669751,0.0000000,0.5370000,0.0000000,8.1000000,1.4774059,-0.6001910,-0.0232506,0.0000662,0.0000172,-0.0002172,0.0000269,0.0044521,0.0006625,0.0000666,0.0000156,-0.0002172
1525545726.8753085,0.0000000,0.5370000,0.0000000,8.1000000,1.4774065,-0.6001908,-0.0232523,0.0000631,0.0000552,-0.0001946,-0.0007736,0.0044621,0.0046192,0.0000643,0.0000537,-0.0001946
1525545726.8836420,0.0000000,0.5370000,0.0000000,8.1000000,1.4774070,-0.6001902,-0.0232538,0.0000534,0.0000915,-0.0001402,-0.0014709,0.0040463,0.0076618,0.0000555,0.0000903,-0.0001402
1525545726.8919754,0.0000000,0.5370000,0.0000000,8.1000000,1.4774074,-0.6001893,-0.0232547,0.0000385,0.0001226,-0.0000669,-0.0019440,0.0032422,0.0087951,0.0000414,0.0001217,-0.0000669
1525545726.9003088,0.0000000,0.5370000,0.0000000,8.1000000,1.4774077,-0.6001881,-0.0232549,0.0000210,0.0001456,0.0000064,-0.0020967,0.0021621,0.0074685,0.0000243,0.0001450,0.0000064
1525545726.9086423,0.0000000,0.5370000,0.0000000,8.1000000,1.4774078,-0.6001868,-0.0232546,0.0000036,0.0001587,0.0000576,-0.0018990,0.0010026,0.0035998,0.0000073,0.0001585,0.0000576
1525545726.9169757,0.0000000,0.5370000,0.0000000,8.1000000,1.4774078,-0.6001855,-0.0232539,-0.0000107,0.0001623,0.0000664,-0.0014088,-0.0000036,-0.0021836,-0.0000069,0.0001625,0.0000664
1525545726.9253092,0.0000000,0.5370000,0.0000000,8.1000000,1.4774077,-0.6001841,-0.0232535,-0.0000199,0.0001586,0.0000212,-0.0007204,-0.0006499,-0.0087435,-0.0000162,0.0001590,0.0000212
1525545726.9336426,0.0000000,0.5370000,0.0000000,8.1000000,1.4774076,-0.6001828,-0.0232536,-0.0000227,0.0001514,-0.0000793,0.0000408,-0.0007941,-0.0148027,-0.0000192,0.0001519,-0.0000793
1525545726.9419761,0.0000000,0.5370000,0.0000000,8.1000000,1.4774074,-0.6001816,-0.0232548,-0.0000192,0.0001454,-0.0002255,0.0007255,-0.0003884,-0.0191728,-0.0000158,0.0001458,-0.0002255
1525545726.9503095,0.0000000,0.5370000,0.0000000,8.1000000,1.4774073,-0.6001804,-0.0232574,-0.0000106,0.0001450,-0.0003989,0.0012047,0.0004803,-0.0210213,-0.0000072,0.0001452,-0.0003989
1525545726.9586430,0.0000000,0.5370000,0.0000000,8.1000000,1.4774073,-0.6001792,-0.0232614,0.0000009,0.0001534,-0.0005759,0.0013930,0.0015719,-0.0200184,0.0000044,0.0001533,-0.0005759
1525545726.9669764,0.0000000,0.5370000,0.0000000,8.1000000,1.4774074,-0.6001778,-0.0232670,0.0000126,0.0001712,-0.0007325,0.0012639,0.0025788,-0.0164914,0.0000166,0.0001708,-0.0007325
1525545726.9753098,0.0000000,0.5370000,0.0000000,8.1000000,1.4774076,-0.6001763,-0.0232736,0.0000219,0.0001964,-0.0008507,0.0008777,0.0031876,-0.0112989,0.0000265,0.0001958,-0.0008507
1525545726.9836433,0.0000000,0.5370000,0.0000000,8.1000000,1.4774078,-0.6001746,-0.0232811,0.0000272,0.0002243,-0.0009208,0.0003503,0.0031172,-0.0054298,0.0000324,0.0002236,-0.0009208
1525545726.9919767,0.0000000,0.5370000,0.0000000,8.1000000,1.4774081,-0.6001726,-0.0232890,0.0000278,0.0002483,-0.0009412,-0.0001937,0.0022124,0.0001658,0.0000336,0.0002476,-0.0009412
1525545727.0003102,0.0000000,0.5370000,0.0000000,8.1000000,1.4774084,-0.6001705,-0.0232968,0.0000240,0.0002612,-0.0009180,-0.0006171,0.0005041,0.0047477,0.0000301,0.0002605,-0.0009180
1525545727.0086436,0.0000000,0.5370000,0.0000000,8.1000000,1.4774086,-0.6001683,-0.0233043,0.0000175,0.0002567,-0.0008621,-0.0008177,-0.0017982,0.0079555,0.0000235,0.0002562,-0.0008621
1525545727.0169771,0.0000000,0.5370000,0.0000000,8.1000000,1.4774088,-0.6001662,-0.0233112,0.0000104,0.0002312,-0.0007855,-0.0007657,-0.0043561,0.0098472,0.0000158,0.0002309,-0.0007855
1525545727.0253105,0.0000000,0.5370000,0.0000000,8.1000000,1.4774089,-0.6001644,-0.0233174,0.0000047,0.0001841,-0.0006980,-0.0004922,-0.0067431,0.0107577,0.0000090,0.0001840,-0.0006980
1525545727.0336440,0.0000000,0.5370000,0.0000000,8.1000000,1.4774089,-0.6001631,-0.0233228,0.0000022,0.0001188,-0.0006062,-0.0000805,-0.0085365,0.0111540,0.0000049,0.0001187,-0.0006062
1525545727.0419774,0.0000000,0.5370000,0.0000000,8.1000000,1.4774089,-0.6001624,-0.0233275,0.0000034,0.0000418,-0.0005121,0.0003543,-0.0094299,0.0116142,0.0000044,0.0000417,-0.0005121
1525545727.0503109,0.0000000,0.5370000,0.0000000,8.1000000,1.4774090,-0.6001624,-0.0233314,0.0000081,-0.0000384,-0.0004126,0.0006988,-0.0092905,0.0125178,0.0000072,-0.0000385,-0.0004126
1525545727.0586443,0.0000000,0.5370000,0.0000000,8.1000000,1.4774091,-0.6001631,-0.0233344,0.0000150,-0.0001130,-0.0003034,0.0008702,-0.0081768,0.0138532,0.0000124,-0.0001133,-0.0003034
1525545727.0669777,0.0000000,0.5370000,0.0000000,8.1000000,1.4774092,-0.6001643,-0.0233364,0.0000226,-0.0001746,-0.0001817,0.0008367,-0.0063360,0.0154114,0.0000185,-0.0001751,-0.0001817
1525545727.0753112,0.0000000,0.5370000,0.0000000,8.1000000,1.4774094,-0.6001660,-0.0233374,0.0000290,-0.0002186,-0.0000466,0.0006185,-0.0041440,0.0168694,0.0000239,-0.0002192,-0.0000466
1525545727.0836446,0.0000000,0.5370000,0.0000000,8.1000000,1.4774096,-0.6001680,-0.0233372,0.0000329,-0.0002437,0.0000995,0.0002842,-0.0019921,0.0178478,0.0000272,-0.0002444,0.0000995
1525545727.0919781,0.0000000,0.5370000,0.0000000,8.1000000,1.4774098,-0.6001701,-0.0233357,0.0000337,-0.0002518,0.0002509,-0.0000798,-0.0002171,0.0179275,0.0000278,-0.0002525,0.0002509
1525545727.1003115,0.0000000,0.5370000,0.0000000,8.1000000,1.4774100,-0.6001722,-0.0233330,0.0000316,-0.0002473,0.0003982,-0.0004075,0.0009561,0.0167612,0.0000258,-0.0002480,0.0003982
1525545727.1086450,0.0000000,0.5370000,0.0000000,8.1000000,1.4774102,-0.6001742,-0.0233291,0.0000269,-0.0002359,0.0005302,-0.0006591,0.0014683,0.0144178,0.0000214,-0.0002364,0.0005302
1525545727.1169784,0.0000000,0.5370000,0.0000000,8.1000000,1.4774104,-0.6001761,-0.0233242,0.0000206,-0.0002228,0.0006385,-0.0008305,0.0014250,0.0112084,0.0000154,-0.0002233,0.0006385
1525545727.1253119,0.0000000,0.5370000,0.0000000,8.1000000,1.4774105,-0.6001779,-0.0233185,0.0000131,-0.0002121,0.0007170,-0.0009419,0.0010504,0.0074606,0.0000081,-0.0002124,0.0007170
1525545727.1336453,0.0000000,0.5370000,0.0000000,8.1000000,1.4774105,-0.6001797,-0.0233122,0.0000049,-0.0002053,0.0007629,-0.0010303,0.0005985,0.0036945,0.0000001,-0.0002054,0.0007629
1525545727.1419787,0.0000000,0.5370000,0.0000000,8.1000000,1.4774105,-0.6001813,-0.0233057,-0.0000041,-0.0002021,0.0007786,-0.0011349,0.0002947,0.0004353,-0.0000088,-0.0002020,0.0007786
1525545727.1503122,0.0000000,0.5370000,0.0000000,8.1000000,1.4774104,-0.6001830,-0.0232992,-0.0000140,-0.0002004,0.0007701,-0.0012637,0.0003124,-0.0020627,-0.0000187,-0.0002000,0.0007701
1525545727.1586456,0.0000000,0.5370000,0.0000000,8.1000000,1.4774102,-0.6001847,-0.0232929,-0.0000251,-0.0001969,0.0007442,-0.0013813,0.0007066,-0.0037938,-0.0000297,-0.0001963,0.0007442
1525545727.1669791,0.0000000,0.5370000,0.0000000,8.1000000,1.4774099,-0.6001863,-0.0232868,-0.0000371,-0.0001887,0.0007069,-0.0014325,0.0014002,-0.0049330,-0.0000414,-0.0001877,0.0007069
